Timestamp,Identifier,IP Address,Time Difference (seconds),Time Difference (hours) * (Total Load Active Power / 10),Grid Phase Voltage A,Grid Phase Voltage B,Grid Phase Voltage C,Grid Line Voltage AB,Grid Line Voltage BC,Grid Line Voltage CA,Grid Current A,Grid Current B,Grid Current C,Grid Active Power A,Grid Active Power B,Grid Active Power C,Grid Apparent Power A,Grid Apparent Power B,Grid Apparent Power C,Grid Frequency,Number Of Online Modules,Grid Reactive Power A,Grid Reactive Power B,Grid Reactive Power C,Grid Power Factor A,Grid Power Factor B,Grid Power Factor C,Total Active Power,Total Reactive Power,Total Apparent Power,Total DC power,Total DC Charge Energy (high bytes),Total DC Charge Energy (low bytes),Total DC Discharge Energy (high bytes),Total DC Discharge Energy (low bytes),Total AC Charge Energy (high bytes),Total AC Charge Energy (low bytes),Total AC Discharge Energy (high bytes),Total AC Discharge Energy (low bytes),Total Reactive Power Energy (high bytes),Total Reactive Power Energy (low bytes),Load Line Voltage AB,Load Line Voltage BC,Load Line Voltage AC,Load Current A,Load Current B,Load Current C,Load Active Power A,Load Active Power B,Load Active Power C,Load Apparent Power A,Load Apparent Power B,Load Apparent Power C,Total Load Active Power,Total Load Apparent Power,Output Frequency,PCS Active Power A,PCS Active Power B,PCS Active Power C,PCS Reactive Power A,PCS Reactive Power B,PCS Reactive Power C,PCS Apparent Power A,PCS Apparent Power B,PCS Apparent Power C,Total PCS Active Power,Total PCS Reactive Power,Total PCS Apparent Power,#1 DC Voltage,#1 DC Current,#1 DC Power,Battery #1 SOC,Battery #1 SOH,Max rechargeable current,Max dischargeable current,Max allowable charging voltage
2024-10-07 16:44:00,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4996,0,0,5,0,0,0,2,1,5,5,0,8,7799,8,0,69,100,800,1000,8592
2024-10-07 16:44:54,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7799,8,0,69,100,800,1000,8592
2024-10-07 16:45:48,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,0,65534,0,0,0,0,65533,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,2,1,5,4,0,8,7799,8,0,69,100,800,1000,8592
2024-10-07 16:46:43,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65534,65535,65534,0,0,0,0,65531,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7801,8,0,69,100,800,1000,8592
2024-10-07 16:47:37,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,0,65534,0,0,0,0,65533,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,0,6,5,0,7,7800,8,0,69,100,800,1000,8592
2024-10-07 16:48:31,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7800,8,0,69,100,800,1000,8592
2024-10-07 16:49:25,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,2,1,5,4,0,8,7800,8,0,69,100,800,1000,8592
2024-10-07 16:50:20,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,7798,8,0,69,100,800,1000,8592
2024-10-07 16:51:14,BATT014,192.168.91.232,54.0,0.0045,8,6,11,13,10,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7798,8,0,69,100,800,1000,8592
2024-10-07 16:52:08,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4009,3959,0,0,25,0,0,3,0,0,5,3,5,4996,0,0,5,1,0,0,2,0,5,5,1,7,7799,8,0,69,100,800,1000,8592
2024-10-07 16:53:02,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,0,65534,0,0,0,0,65533,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,0,5,5,0,6,7799,8,0,69,100,800,1000,8592
2024-10-07 16:53:56,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7799,8,0,69,100,800,1000,8592
2024-10-07 16:54:50,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,6,5,0,8,7798,8,0,69,100,800,1000,8592
2024-10-07 16:55:45,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7797,8,0,69,100,800,1000,8592
2024-10-07 16:56:39,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,7797,8,0,69,100,800,1000,8592
2024-10-07 16:57:33,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7797,8,0,69,100,800,1000,8592
2024-10-07 16:58:27,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3959,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,7798,8,0,69,100,800,1000,8592
2024-10-07 16:59:21,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7797,8,0,69,100,800,1000,8592
2024-10-07 17:00:15,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4996,0,0,4,1,1,2,2,1,5,4,4,8,7798,8,0,69,100,800,1000,8592
2024-10-07 17:01:09,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7797,8,0,69,100,800,1000,8592
2024-10-07 17:02:03,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,6,5,0,8,7796,8,0,69,100,800,1000,8592
2024-10-07 17:02:57,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,0,0,0,0,0,65534,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7796,8,0,69,100,800,1000,8592
2024-10-07 17:03:51,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,5,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,1,1,3,2,1,5,4,5,8,7796,8,0,69,100,800,1000,8592
2024-10-07 17:04:45,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4996,0,0,5,0,0,0,2,1,5,5,0,8,7797,8,0,69,100,800,1000,8592
2024-10-07 17:05:39,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,5,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,2,1,2,2,1,6,5,5,9,7796,8,0,69,100,800,1000,8592
2024-10-07 17:06:33,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7796,8,0,69,100,800,1000,8592
2024-10-07 17:07:28,BATT014,192.168.91.232,55.0,0.004583333333333333,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7794,8,0,69,100,800,1000,8592
2024-10-07 17:08:22,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7795,8,0,69,100,800,1000,8592
2024-10-07 17:09:16,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4996,0,0,5,0,0,0,1,0,5,5,0,6,7794,8,0,69,100,800,1000,8592
2024-10-07 17:10:10,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7794,8,0,69,100,800,1000,8592
2024-10-07 17:11:05,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3959,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7797,8,0,69,100,800,1000,8592
2024-10-07 17:11:59,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,7796,8,0,69,100,800,1000,8592
2024-10-07 17:12:53,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,2,1,5,4,0,8,7796,8,0,69,100,800,1000,8592
2024-10-07 17:13:47,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7795,8,0,69,100,800,1000,8592
2024-10-07 17:14:42,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7796,8,0,69,100,800,1000,8592
2024-10-07 17:15:36,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,2,1,5,4,0,8,7794,8,0,69,100,800,1000,8592
2024-10-07 17:16:30,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7794,8,0,69,100,800,1000,8592
2024-10-07 17:17:24,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7794,8,0,69,100,800,1000,8592
2024-10-07 17:18:18,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7794,8,0,69,100,800,1000,8592
2024-10-07 17:19:13,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,1,1,2,1,1,5,4,4,7,7795,8,0,69,100,800,1000,8592
2024-10-07 17:20:07,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3959,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,0,5,5,0,6,7795,8,0,69,100,800,1000,8592
2024-10-07 17:21:02,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,7793,8,0,69,100,800,1000,8592
2024-10-07 17:21:55,BATT014,192.168.91.232,53.0,0.004416666666666666,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65534,65535,65534,0,0,0,0,65531,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4996,0,0,5,0,0,0,2,1,5,5,0,8,7793,8,0,69,100,800,1000,8592
2024-10-07 17:22:50,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4996,0,0,5,0,0,0,1,1,5,5,0,7,7793,8,0,69,100,800,1000,8592
2024-10-07 17:23:44,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7793,8,0,69,100,800,1000,8592
2024-10-07 17:24:38,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65534,65535,65533,0,0,0,0,65530,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7792,8,0,69,100,800,1000,8592
2024-10-07 17:25:32,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4996,0,0,4,0,0,0,1,1,5,4,0,7,7791,8,0,69,100,800,1000,8592
2024-10-07 17:26:26,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7791,8,0,69,100,800,1000,8592
2024-10-07 17:27:21,BATT014,192.168.91.232,55.0,0.004583333333333333,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,1,1,5,5,4,7,7793,8,0,69,100,800,1000,8592
2024-10-07 17:28:15,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65533,0,0,0,0,65531,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,7793,8,0,69,100,800,1000,8592
2024-10-07 17:29:09,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,2,1,5,4,0,8,7793,8,0,69,100,800,1000,8592
2024-10-07 17:30:03,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4009,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7793,8,0,69,100,800,1000,8592
2024-10-07 17:30:58,BATT014,192.168.91.232,55.0,0.004583333333333333,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7793,8,0,69,100,800,1000,8592
2024-10-07 17:31:52,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1311,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,6,5,0,8,7793,8,0,69,100,800,1000,8592
2024-10-07 17:32:47,BATT014,192.168.91.232,55.0,0.004583333333333333,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,403,0,543,0,71,0,1312,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,1,1,2,2,1,6,5,4,9,7792,8,0,69,100,800,1000,8592
2024-10-07 17:33:41,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1312,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,1,1,5,5,0,7,7793,8,0,69,100,800,1000,8592
2024-10-07 17:34:35,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,5,0,0,0,146,0,403,0,543,0,71,0,1312,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,1,1,3,2,1,5,4,5,8,7792,8,0,69,100,800,1000,8592
2024-10-07 17:35:29,BATT014,192.168.91.232,54.0,0.0045,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1312,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,5,0,0,0,2,1,5,5,0,8,7791,8,0,69,100,800,1000,8592
2024-10-07 17:36:23,BATT014,192.168.91.232,54.0,0.0045,11,8,11,19,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,403,0,543,0,71,0,1312,3975,4013,3962,0,0,25,0,0,3,0,0,5,3,5,4998,0,0,4,0,0,0,1,1,5,4,0,7,7791,8,0,69,100,800,1000,8592
